inspect_model_name,epoch_model_name,epoch_model_publication_date,epoch_organization,epoch_parameters,epoch_training_compute_flop,benchmark,benchmark_publication_date,task_args,prompt_schema,total_samples,accuracy,stderr,baselines,total_tokens,input_tokens,output_tokens,est_cost,cost_source_date,run_id,eval_start_time,eval_end_time,results_generated_time,filename,cot_scoring
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,405000000000.0,3.8e+25,lab-bench-protocolqa,2024-07-14,"{'split': 'train', 'subset': 'ProtocolQA'}",zero_shot,108,0.5740740740740741,0.0478034362693679,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",202189,201649,540,0.71,2025-02-28,DzPxVEQhG9gn4PYdUxj5WY,2024-09-26T22:11:39-04:00,2024-09-26T22:11:39-04:00,2025-03-12T17:46:17,2024-09-26T22-11-26-04-00_benchmarks-lab-bench_hjBX6nwA9YKdCLgBqqvBdU.json,False
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,405000000000.0,3.8e+25,lab-bench-protocolqa,2024-07-14,"{'split': 'train', 'subset': 'ProtocolQA'}",zero_shot,108,0.5740740740740741,0.0478034362693679,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",202184,201644,540,0.71,2025-02-28,Z4D7mGo3VEVTQpwKaW49KL,2024-09-26T22:11:25-04:00,2024-09-26T22:11:25-04:00,2025-03-12T17:46:17,2024-09-26T22-11-10-04-00_benchmarks-lab-bench_HmbFSLc7Tym5ETE9ggAPib.json,False
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,405000000000.0,3.8e+25,lab-bench-protocolqa,2024-07-14,"{'split': 'train', 'subset': 'ProtocolQA'}",zero_shot,108,0.5833333333333334,0.0476607516535646,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",202185,201645,540,0.71,2025-02-28,7ptodRpEHz4TryK5xHHLjq,2024-09-26T22:10:09-04:00,2024-09-26T22:10:09-04:00,2025-03-12T17:46:17,2024-09-26T22-09-54-04-00_benchmarks-lab-bench_J43tURpUzkWrVRQhSo7arQ.json,False
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,405000000000.0,3.8e+25,lab-bench-protocolqa,2024-07-14,"{'split': 'train', 'subset': 'ProtocolQA'}",zero_shot,108,0.5648148148148148,0.0479289817090705,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",202186,201646,540,0.71,2025-02-28,RwmtPvkssZXZwpDpeqNSY3,2024-09-26T22:10:53-04:00,2024-09-26T22:10:53-04:00,2025-03-12T17:46:17,2024-09-26T22-10-40-04-00_benchmarks-lab-bench_Z3hPAMVNPYLykcefXVVPUj.json,False
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,405000000000.0,3.8e+25,lab-bench-protocolqa,2024-07-14,"{'split': 'train', 'subset': 'ProtocolQA'}",zero_shot,108,0.5277777777777778,0.0482621729413989,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",202185,201645,540,0.71,2025-02-28,EEfKXsY5zqdMMGoVP9H7iH,2024-09-26T22:10:26-04:00,2024-09-26T22:10:26-04:00,2025-03-12T17:46:17,2024-09-26T22-10-10-04-00_benchmarks-lab-bench_Zgjm5QA7zizvFjvixLf7pW.json,False
together/deepseek-ai/DeepSeek-V3,DeepSeek-V3,2024-12-24,DeepSeek,671000000000.0,4.56e+24,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5555555555555556,0.0480375223519018,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",195186,194754,432,0.24,2025-02-28,S76spEYuBtJgfwW6Vy2dre,2025-02-01T16:11:05-05:00,2025-02-01T16:11:05-05:00,2025-03-12T17:46:18,2025-02-01T16-10-56-05-00_lab-bench_4zZGEygjCFChY7AMpx4HBz.json,False
together/deepseek-ai/DeepSeek-V3,DeepSeek-V3,2024-12-24,DeepSeek,671000000000.0,4.56e+24,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6111111111111112,0.0471282125742677,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",195458,194758,700,0.24,2025-02-28,gUU8NDaZG2qX3vcfjtY69S,2025-02-01T16:10:56-05:00,2025-02-01T16:10:56-05:00,2025-03-12T17:46:18,2025-02-01T16-10-39-05-00_lab-bench_kDzCuCYEU4mKLzJnGYnNDv.json,False
together/deepseek-ai/DeepSeek-V3,DeepSeek-V3,2024-12-24,DeepSeek,671000000000.0,4.56e+24,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5277777777777778,0.0482621729413989,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",195185,194753,432,0.24,2025-02-28,eCNWbwjs82qPFpE9RbDtWH,2025-02-01T16:11:16-05:00,2025-02-01T16:11:16-05:00,2025-03-12T17:46:18,2025-02-01T16-11-06-05-00_lab-bench_PtaZcXtvZBdATg9zCNednu.json,False
together/deepseek-ai/DeepSeek-V3,DeepSeek-V3,2024-12-24,DeepSeek,671000000000.0,4.56e+24,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5648148148148148,0.0479289817090705,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",195184,194752,432,0.24,2025-02-28,NFW7ay4SWnWp4moBVqCf9q,2025-02-01T16:10:06-05:00,2025-02-01T16:10:06-05:00,2025-03-12T17:46:18,2025-02-01T16-09-57-05-00_lab-bench_QonQhQdsZEkwZZBRgpLmvT.json,False
together/deepseek-ai/DeepSeek-V3,DeepSeek-V3,2024-12-24,DeepSeek,671000000000.0,4.56e+24,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5740740740740741,0.0478034362693679,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",195187,194755,432,0.24,2025-02-28,nVMrfL62ZxEGVRUxgx6H2e,2025-02-01T16:10:27-05:00,2025-02-01T16:10:27-05:00,2025-03-12T17:46:18,2025-02-01T16-10-17-05-00_lab-bench_jZbjLQ2XY7sETrNpqYasrY.json,False
together/deepseek-ai/DeepSeek-V3,DeepSeek-V3,2024-12-24,DeepSeek,671000000000.0,4.56e+24,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6018518518518519,0.0473233261597881,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",195189,194757,432,0.24,2025-02-28,DoZCRPUKAvXaMXr85FWrGY,2025-02-01T16:10:38-05:00,2025-02-01T16:10:38-05:00,2025-03-12T17:46:18,2025-02-01T16-10-28-05-00_lab-bench_djGzLftQJYf7xDbUQuwLHv.json,False
together/deepseek-ai/DeepSeek-V3,DeepSeek-V3,2024-12-24,DeepSeek,671000000000.0,4.56e+24,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5648148148148148,0.0479289817090705,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",195182,194750,432,0.24,2025-02-28,VFNMDJaBWoosjAsC2Lbsyz,2025-02-01T16:11:26-05:00,2025-02-01T16:11:26-05:00,2025-03-12T17:46:18,2025-02-01T16-11-17-05-00_lab-bench_ctqMxyDYkzbKv6Wc9RDrFj.json,False
together/deepseek-ai/DeepSeek-V3,DeepSeek-V3,2024-12-24,DeepSeek,671000000000.0,4.56e+24,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6018518518518519,0.0473233261597881,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",195187,194755,432,0.24,2025-02-28,7C99WbJQSxZm2v75ioZQmo,2025-02-01T16:10:16-05:00,2025-02-01T16:10:16-05:00,2025-03-12T17:46:18,2025-02-01T16-10-07-05-00_lab-bench_PxE7iGjuDuXxR8w8CQtK7B.json,False
together/deepseek-ai/DeepSeek-V3,DeepSeek-V3,2024-12-24,DeepSeek,671000000000.0,4.56e+24,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5925925925925926,0.0475007734119998,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",195222,194761,461,0.24,2025-02-28,nJr8LssojDUf3zfuTc8ZwL,2025-02-01T16:09:56-05:00,2025-02-01T16:09:56-05:00,2025-03-12T17:46:18,2025-02-01T16-09-47-05-00_lab-bench_FypbtAUxsHoRtvLDV6AJiL.json,False
together/deepseek-ai/DeepSeek-V3,DeepSeek-V3,2024-12-24,DeepSeek,671000000000.0,4.56e+24,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5925925925925926,0.0475007734119998,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",195540,194753,787,0.24,2025-02-28,oJQ5AfXyhCLDaDBsKChBkj,2025-02-01T16:09:46-05:00,2025-02-01T16:09:46-05:00,2025-03-12T17:46:18,2025-02-01T16-09-24-05-00_lab-bench_3TZFDQcPvGk9SYiH3V7ZjJ.json,False
anthropic/claude-3-opus-20240229,Claude 3 Opus,2024-03-04,Anthropic,,1.640001e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6481481481481481,0.0461663111180171,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234972,234097,875,3.58,2025-02-28,kr8nbGixAYcKek58m7zDbA,2024-11-07T23:32:30-05:00,2024-11-07T23:32:30-05:00,2025-03-12T17:46:18,2024-11-07T23-29-05-05-00_lab-bench_aqkiHfCHUzD2EsuR4RA4XY.json,False
anthropic/claude-3-opus-20240229,Claude 3 Opus,2024-03-04,Anthropic,,1.640001e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6759259259259259,0.0452459600703005,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234972,234097,875,3.58,2025-02-28,4rTAZDreWpeif9N9Eq2E7X,2024-11-07T23:22:09-05:00,2024-11-07T23:22:09-05:00,2025-03-12T17:46:18,2024-11-07T23-18-53-05-00_lab-bench_3bKkLdeTtGD6pwobPcj4y9.json,False
anthropic/claude-3-opus-20240229,Claude 3 Opus,2024-03-04,Anthropic,,1.640001e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5925925925925926,0.0475007734119998,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234971,234097,874,3.58,2025-02-28,NaZLq2MstUQYhhsN4KwNpB,2024-11-07T23:25:38-05:00,2024-11-07T23:25:38-05:00,2025-03-12T17:46:18,2024-11-07T23-22-10-05-00_lab-bench_5hQ7ghdso54G5WXmzHbqvv.json,False
anthropic/claude-3-opus-20240229,Claude 3 Opus,2024-03-04,Anthropic,,1.640001e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6203703703703703,0.0469152122407774,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234974,234097,877,3.58,2025-02-28,YFWBC6WKzAQ7rtkTdEotZz,2024-11-07T23:29:04-05:00,2024-11-07T23:29:04-05:00,2025-03-12T17:46:18,2024-11-07T23-25-39-05-00_lab-bench_krZppc4v8zih5hMEhLgxGy.json,False
anthropic/claude-3-opus-20240229,Claude 3 Opus,2024-03-04,Anthropic,,1.640001e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6203703703703703,0.0469152122407774,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234978,234097,881,3.58,2025-02-28,mv4MTtAXfxF8u2ES7AcDLa,2024-11-07T23:12:26-05:00,2024-11-07T23:12:26-05:00,2025-03-12T17:46:18,2024-11-07T23-09-24-05-00_lab-bench_PBiiHfygkw6xHrLau3FQka.json,False
anthropic/claude-3-opus-20240229,Claude 3 Opus,2024-03-04,Anthropic,,1.640001e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5925925925925926,0.0475007734119998,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234749,234097,652,3.56,2025-02-28,KdtWMpyctgQ3PJix7boWVJ,2024-09-20T13:21:53-04:00,2024-09-20T13:21:53-04:00,2025-03-12T17:46:18,2024-09-20T13-19-36-04-00_benchmarks-lab-bench_H7mhESEschzPDeZHLswPn8.json,False
anthropic/claude-3-opus-20240229,Claude 3 Opus,2024-03-04,Anthropic,,1.640001e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6203703703703703,0.0469152122407774,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234993,234097,896,3.58,2025-02-28,VdnzAtUawYXnK93ggVshBZ,2024-11-07T23:09:23-05:00,2024-11-07T23:09:23-05:00,2025-03-12T17:46:18,2024-11-07T23-06-01-05-00_lab-bench_mWYnnPscyEUhZAZDMsBtqR.json,False
anthropic/claude-3-opus-20240229,Claude 3 Opus,2024-03-04,Anthropic,,1.640001e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5740740740740741,0.0478034362693679,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234968,234097,871,3.58,2025-02-28,mJUvsTBoRkdGKZtrvRKcGZ,2024-11-07T23:15:29-05:00,2024-11-07T23:15:29-05:00,2025-03-12T17:46:18,2024-11-07T23-12-28-05-00_lab-bench_Mu3hJaEXBWKTTTg8UjpgJQ.json,False
anthropic/claude-3-opus-20240229,Claude 3 Opus,2024-03-04,Anthropic,,1.640001e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5925925925925926,0.0475007734119998,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234975,234097,878,3.58,2025-02-28,mWX2dPNCUb8a7KVd7fFANG,2024-11-07T23:36:00-05:00,2024-11-07T23:36:00-05:00,2025-03-12T17:46:18,2024-11-07T23-32-33-05-00_lab-bench_htxs63AqkPCQh7EVkPH7vk.json,False
anthropic/claude-3-opus-20240229,Claude 3 Opus,2024-03-04,Anthropic,,1.640001e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6388888888888888,0.0464345460890627,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234973,234097,876,3.58,2025-02-28,EMNPZABEEHBKiPuXAoevuz,2024-11-07T23:18:51-05:00,2024-11-07T23:18:51-05:00,2025-03-12T17:46:18,2024-11-07T23-15-30-05-00_lab-bench_amkRzGEJE2sqjyTAKiP6XZ.json,False
google/gemini-1.5-pro,Gemini 1.5 Pro,2024-02-15,Google DeepMind,,1.580001e+25,lab-bench-protocolqa,2024-07-14,"{'split': 'train', 'subset': 'ProtocolQA'}",zero_shot,108,0.4722222222222222,0.0482621729413989,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",212005,211681,324,0.27,2025-02-28,2ptGxs3zudavt9r3EjQ7ib,2024-10-01T21:59:16-04:00,2024-10-01T21:59:16-04:00,2025-03-12T17:46:18,2024-10-01T21-59-09-04-00_benchmarks-lab-bench_dSAosgUFWUhxyJA8kMohRV.json,False
google/gemini-1.5-pro,Gemini 1.5 Pro,2024-02-15,Google DeepMind,,1.580001e+25,lab-bench-protocolqa,2024-07-14,"{'split': 'train', 'subset': 'ProtocolQA'}",zero_shot,108,0.4722222222222222,0.0482621729413989,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",212004,211680,324,0.27,2025-02-28,48Vy78nH6piRjAKdKiTSbU,2024-10-01T21:58:59-04:00,2024-10-01T21:58:59-04:00,2025-03-12T17:46:18,2024-10-01T21-58-52-04-00_benchmarks-lab-bench_6QxDpQ3YiUZyZiQXMrRQKd.json,False
google/gemini-1.5-pro,Gemini 1.5 Pro,2024-02-15,Google DeepMind,,1.580001e+25,lab-bench-protocolqa,2024-07-14,"{'split': 'train', 'subset': 'ProtocolQA'}",zero_shot,108,0.4907407407407407,0.0483285355343705,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",212004,211680,324,0.27,2025-02-28,NernQSwoBo2w9xGLCT88Cj,2024-10-01T21:58:25-04:00,2024-10-01T21:58:25-04:00,2025-03-12T17:46:18,2024-10-01T21-58-17-04-00_benchmarks-lab-bench_XrZ2NKBB3kbXx9Q8t2eoAd.json,False
google/gemini-1.5-pro,Gemini 1.5 Pro,2024-02-15,Google DeepMind,,1.580001e+25,lab-bench-protocolqa,2024-07-14,"{'split': 'train', 'subset': 'ProtocolQA'}",zero_shot,108,0.5185185185185185,0.0483036602463533,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",212004,211680,324,0.27,2025-02-28,T4GV7UCXGN7dnhTtZjYBwd,2024-10-01T21:58:41-04:00,2024-10-01T21:58:41-04:00,2025-03-12T17:46:18,2024-10-01T21-58-34-04-00_benchmarks-lab-bench_QSdu2bLUUN37jUkdQF7zrv.json,False
google/gemini-1.5-pro,Gemini 1.5 Pro,2024-02-15,Google DeepMind,,1.580001e+25,lab-bench-protocolqa,2024-07-14,"{'split': 'train', 'subset': 'ProtocolQA'}",zero_shot,108,0.5185185185185185,0.0483036602463533,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",212004,211680,324,0.27,2025-02-28,85RrovFKZvAEwfwRR6A5gj,2024-09-20T13:29:52-04:00,2024-09-20T13:29:52-04:00,2025-03-12T17:46:18,2024-09-20T13-29-31-04-00_benchmarks-lab-bench_9VZ5PxSiLd6ePHW7M9CF7p.json,False
google/gemini-1.5-pro,Gemini 1.5 Pro,2024-02-15,Google DeepMind,,1.580001e+25,lab-bench-protocolqa,2024-07-14,"{'split': 'train', 'subset': 'ProtocolQA'}",zero_shot,108,0.4814814814814814,0.0483036602463533,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",212004,211680,324,0.27,2025-02-28,eLuUx85Yn2nfqYjrrzabeQ,2024-10-01T21:59:27-04:00,2024-10-01T21:59:27-04:00,2025-03-12T17:46:18,2024-10-01T21-59-20-04-00_benchmarks-lab-bench_33SiUN8ifWZMKRWJWJnT8q.json,False
google/gemini-1.5-pro,Gemini 1.5 Pro,2024-02-15,Google DeepMind,,1.580001e+25,lab-bench-protocolqa,2024-07-14,"{'split': 'train', 'subset': 'ProtocolQA'}",zero_shot,108,0.4629629629629629,0.0482040307276062,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",212004,211680,324,0.27,2025-02-28,oHfXMAvVKmiy5XvGp6oUhn,2024-10-01T21:58:17-04:00,2024-10-01T21:58:17-04:00,2025-03-12T17:46:18,2024-10-01T21-58-08-04-00_benchmarks-lab-bench_MMg9tdjVtVESE66H9aZLSk.json,False
google/gemini-1.5-pro,Gemini 1.5 Pro,2024-02-15,Google DeepMind,,1.580001e+25,lab-bench-protocolqa,2024-07-14,"{'split': 'train', 'subset': 'ProtocolQA'}",zero_shot,108,0.5185185185185185,0.0483036602463533,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",212004,211680,324,0.27,2025-02-28,nVXVcH8jQ9YXiCYh3iyG47,2024-10-01T21:58:51-04:00,2024-10-01T21:58:51-04:00,2025-03-12T17:46:18,2024-10-01T21-58-44-04-00_benchmarks-lab-bench_f9C89TxyoAKRs8TgQNupkq.json,False
google/gemini-1.5-pro,Gemini 1.5 Pro,2024-02-15,Google DeepMind,,1.580001e+25,lab-bench-protocolqa,2024-07-14,"{'split': 'train', 'subset': 'ProtocolQA'}",zero_shot,108,0.4907407407407407,0.0483285355343705,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",212004,211680,324,0.27,2025-02-28,59gXJP7s8tXntornz7ZyPC,2024-10-01T21:58:33-04:00,2024-10-01T21:58:33-04:00,2025-03-12T17:46:18,2024-10-01T21-58-26-04-00_benchmarks-lab-bench_drc4s2U9dHyAmzA6Mrw69V.json,False
google/gemini-1.5-pro,Gemini 1.5 Pro,2024-02-15,Google DeepMind,,1.580001e+25,lab-bench-protocolqa,2024-07-14,"{'split': 'train', 'subset': 'ProtocolQA'}",zero_shot,108,0.4907407407407407,0.0483285355343705,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",212004,211680,324,0.27,2025-02-28,WbyRDk6z8SkANGQVDkaS4a,2024-10-01T21:59:07-04:00,2024-10-01T21:59:07-04:00,2025-03-12T17:46:18,2024-10-01T21-59-00-04-00_benchmarks-lab-bench_JtAZwf6zgsGytBG8Qd7NSt.json,False
anthropic/claude-3-7-sonnet-20250219,Claude 3.7 Sonnet,2025-02-24,Anthropic,,3.35e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6111111111111112,0.0471282125742677,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234853,234097,756,0.71,2025-02-28,GP6YuqcH3pHFzyR2QJxRfe,2025-02-24T13:54:56-08:00,2025-02-24T13:54:56-08:00,2025-03-12T17:46:19,2025-02-24T13-54-38-08-00_lab-bench_oJRE3L5qFUQS44v7QFZmKB.json,False
anthropic/claude-3-7-sonnet-20250219,Claude 3.7 Sonnet,2025-02-24,Anthropic,,3.35e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6296296296296297,0.0466840803302492,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234853,234097,756,0.71,2025-02-28,kG3WmGMixNm3Ro6woQESXE,2025-02-24T13:53:33-08:00,2025-02-24T13:53:33-08:00,2025-03-12T17:46:19,2025-02-24T13-53-12-08-00_lab-bench_DmCkGrDS4Uqudn5goV8yWm.json,False
anthropic/claude-3-7-sonnet-20250219,Claude 3.7 Sonnet,2025-02-24,Anthropic,,3.35e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6111111111111112,0.0471282125742677,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234853,234097,756,0.71,2025-02-28,ivPHC35FX3Pe7sEVhAtwCW,2025-02-24T13:53:11-08:00,2025-02-24T13:53:11-08:00,2025-03-12T17:46:19,2025-02-24T13-52-50-08-00_lab-bench_XBfGMMpzEiydXh4fXcjVWC.json,False
anthropic/claude-3-7-sonnet-20250219,Claude 3.7 Sonnet,2025-02-24,Anthropic,,3.35e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5925925925925926,0.0475007734119998,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234853,234097,756,0.71,2025-02-28,BmBNcWJZGTzcRvLTejQ2ux,2025-02-24T13:55:15-08:00,2025-02-24T13:55:15-08:00,2025-03-12T17:46:19,2025-02-24T13-54-58-08-00_lab-bench_a4srFr4mMyZXcBdxKRNkou.json,False
anthropic/claude-3-7-sonnet-20250219,Claude 3.7 Sonnet,2025-02-24,Anthropic,,3.35e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6944444444444444,0.0445319750737498,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234853,234097,756,0.71,2025-02-28,kfge7JxRCjzRuMgtYZ9SHi,2025-02-24T13:54:36-08:00,2025-02-24T13:54:36-08:00,2025-03-12T17:46:19,2025-02-24T13-54-18-08-00_lab-bench_LczgrQo4ERAjfgs4aQUQ83.json,False
anthropic/claude-3-7-sonnet-20250219,Claude 3.7 Sonnet,2025-02-24,Anthropic,,3.35e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6388888888888888,0.0464345460890627,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234853,234097,756,0.71,2025-02-28,CDpDDZ7MauDpCdDKEBaQeb,2025-02-24T13:52:48-08:00,2025-02-24T13:52:48-08:00,2025-03-12T17:46:19,2025-02-24T13-52-25-08-00_lab-bench_HzWgdDQAqUCPu2mgC9TsC9.json,False
anthropic/claude-3-7-sonnet-20250219,Claude 3.7 Sonnet,2025-02-24,Anthropic,,3.35e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6574074074074074,0.0458790474130181,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234853,234097,756,0.71,2025-02-28,dZreDTsftytgpfAD7DDgpJ,2025-02-24T13:54:16-08:00,2025-02-24T13:54:16-08:00,2025-03-12T17:46:19,2025-02-24T13-53-58-08-00_lab-bench_7ioKA4ezptk6PrwHDzXCow.json,False
anthropic/claude-3-7-sonnet-20250219,Claude 3.7 Sonnet,2025-02-24,Anthropic,,3.35e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6111111111111112,0.0471282125742677,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234853,234097,756,0.71,2025-02-28,dCX2X5i2x2k3byiwt7Gp3K,2025-02-24T13:52:23-08:00,2025-02-24T13:52:23-08:00,2025-03-12T17:46:19,2025-02-24T13-52-01-08-00_lab-bench_JwUCaVdoq2whEroSaARniB.json,False
anthropic/claude-3-7-sonnet-20250219,Claude 3.7 Sonnet,2025-02-24,Anthropic,,3.35e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6388888888888888,0.0464345460890627,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234853,234097,756,0.71,2025-02-28,7LaHce7EnvmgiT9mvbzaAu,2025-02-24T13:53:56-08:00,2025-02-24T13:53:56-08:00,2025-03-12T17:46:19,2025-02-24T13-53-36-08-00_lab-bench_RVwKdLid8GTbr2he58ySi5.json,False
anthropic/claude-3-7-sonnet-20250219,Claude 3.7 Sonnet,2025-02-24,Anthropic,,3.35e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5555555555555556,0.0480375223519018,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",234853,234097,756,0.71,2025-02-28,Sc8aG2TrNKvYwuLppx5hpr,2025-02-24T13:55:34-08:00,2025-02-24T13:55:34-08:00,2025-03-12T17:46:19,2025-02-24T13-55-17-08-00_lab-bench_Tu5tqKFtuESXy9GRjSuvZ8.json,False
mistral/mistral-large-2407,Mistral Large 2,2024-07-24,Mistral AI,123000000000.0,2.13e+25,lab-bench-protocolqa,2024-07-14,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.5740740740740741,0.0478034362693679,"{'expert': 0.79, 'non_expert': None, 'random': 0.232}",243890,243318,572,0.74,2024-09-03,4CZvyrPLWwhxdt5H8LzmMP,2024-09-20T13:26:45-04:00,2024-09-20T13:26:45-04:00,2025-03-12T17:46:19,2024-09-20T13-24-10-04-00_benchmarks-lab-bench_QtKgDXZQ25VTJFVhrirZko.json,False
